year,unique_id,buffer_pix_sum,buffer_pix_count,ring_pix_sum,ring_pix_count,buffer_area,ring_area,radius
2014,CHN57,17124,437,16496,837,313654849.0546,313654849.0545826,10000
2015,CHN57,17302,437,16622,837,313654849.0546,313654849.0545826,10000
2016,CHN57,17554,437,16847,837,313654849.0546,313654849.0545826,10000
2017,CHN57,17763,437,17234,837,313654849.0546,313654849.0545826,10000
2018,CHN57,17856,437,17276,837,313654849.0546,313654849.0545826,10000
1992,CHN26,1300,460,1371,868,313654849.0546005,313654849.05458075,10000
1993,CHN26,1147,460,1220,868,313654849.0546005,313654849.05458075,10000
1994,CHN26,1091,460,1137,868,313654849.0546005,313654849.05458075,10000
1995,CHN26,1707,460,1898,868,313654849.0546005,313654849.05458075,10000
1996,CHN26,1758,460,1560,868,313654849.0546005,313654849.05458075,10000
1997,CHN26,1908,460,1728,868,313654849.0546005,313654849.05458075,10000
1998,CHN26,2147,460,1688,868,313654849.0546005,313654849.05458075,10000
1999,CHN26,2085,460,1805,868,313654849.0546005,313654849.05458075,10000
2000,CHN26,2086,460,1860,868,313654849.0546005,313654849.05458075,10000
2001,CHN26,2108,460,1839,868,313654849.0546005,313654849.05458075,10000
2002,CHN26,2992,460,2800,868,313654849.0546005,313654849.05458075,10000
2003,CHN26,3656,460,2970,868,313654849.0546005,313654849.05458075,10000
2004,CHN26,4053,460,3476,868,313654849.0546005,313654849.05458075,10000
2005,CHN26,3563,460,3011,868,313654849.0546005,313654849.05458075,10000
2006,CHN26,3714,460,3303,868,313654849.0546005,313654849.05458075,10000
2007,CHN26,4081,460,3424,868,313654849.0546005,313654849.05458075,10000
2008,CHN26,3869,460,3158,868,313654849.0546005,313654849.05458075,10000
2009,CHN26,4059,460,3028,864,313654849.0546005,313654849.05458075,10000
2010,CHN26,5653,460,4280,864,313654849.0546005,313654849.05458075,10000
2011,CHN26,6538,460,4677,864,313654849.0546005,313654849.05458075,10000
2012,CHN26,5913,460,4289,868,313654849.0546005,313654849.05458075,10000
2013,CHN26,8564,460,5568,868,313654849.0546005,313654849.05458075,10000
2014,CHN26,7925,460,5565,868,313654849.0546005,313654849.05458075,10000
2015,CHN26,7520,460,5624,868,313654849.0546005,313654849.05458075,10000
2016,CHN26,7320,460,5788,868,313654849.0546005,313654849.05458075,10000
2017,CHN26,8254,460,6420,868,313654849.0546005,313654849.05458075,10000
2018,CHN26,8242,460,6376,868,313654849.0546005,313654849.05458075,10000
1992,CRI1,10537,506,8382,992,313654849.05460197,313654849.0545786,10000
1993,CRI1,9879,506,8342,992,313654849.05460197,313654849.0545786,10000
1994,CRI1,10997,506,8868,992,313654849.05460197,313654849.0545786,10000
1995,CRI1,12237,506,9767,992,313654849.05460197,313654849.0545786,10000
1996,CRI1,12096,506,9715,992,313654849.05460197,313654849.0545786,10000
1997,CRI1,12052,506,9936,992,313654849.05460197,313654849.0545786,10000
1998,CRI1,11781,506,9777,992,313654849.05460197,313654849.0545786,10000
1999,CRI1,12029,506,9900,992,313654849.05460197,313654849.0545786,10000
2000,CRI1,13098,506,10673,992,313654849.05460197,313654849.0545786,10000
2001,CRI1,13359,506,10596,992,313654849.05460197,313654849.0545786,10000
2002,CRI1,13652,506,10817,992,313654849.05460197,313654849.0545786,10000
2003,CRI1,12797,506,10168,992,313654849.05460197,313654849.0545786,10000
2004,CRI1,13018,506,10548,992,313654849.05460197,313654849.0545786,10000
2005,CRI1,12057,506,9693,992,313654849.05460197,313654849.0545786,10000
2006,CRI1,12360,506,10039,992,313654849.05460197,313654849.0545786,10000
2007,CRI1,13728,506,10871,992,313654849.05460197,313654849.0545786,10000
2008,CRI1,13154,506,10374,992,313654849.05460197,313654849.0545786,10000
2009,CRI1,13692,506,11077,961,313654849.05460197,313654849.0545786,10000
2010,CRI1,14360,506,11349,961,313654849.05460197,313654849.0545786,10000
2011,CRI1,13518,506,11072,961,313654849.05460197,313654849.0545786,10000
2012,CRI1,15236,506,11766,992,313654849.05460197,313654849.0545786,10000
2013,CRI1,15108,506,11635,992,313654849.05460197,313654849.0545786,10000
2014,CRI1,15228,506,12034,992,313654849.05460197,313654849.0545786,10000
2015,CRI1,15529,506,12231,992,313654849.05460197,313654849.0545786,10000
2016,CRI1,15610,506,12182,992,313654849.05460197,313654849.0545786,10000
2017,CRI1,16087,506,12599,992,313654849.05460197,313654849.0545786,10000
2018,CRI1,16588,506,13020,992,313654849.05460197,313654849.0545786,10000
1992,ETH3,557,484,8,1024,313654849.054593,313654849.054599,10000
1993,ETH3,586,484,84,1024,313654849.054593,313654849.054599,10000
1994,ETH3,575,484,15,1024,313654849.054593,313654849.054599,10000
1995,ETH3,765,484,44,1024,313654849.054593,313654849.054599,10000
1996,ETH3,727,484,78,1024,313654849.054593,313654849.054599,10000
1997,ETH3,772,484,45,1024,313654849.054593,313654849.054599,10000
1998,ETH3,952,484,130,1024,313654849.054593,313654849.054599,10000
1999,ETH3,1019,484,66,1024,313654849.054593,313654849.054599,10000
2000,ETH3,1096,484,158,1024,313654849.054593,313654849.054599,10000
2001,ETH3,1076,484,180,1024,313654849.054593,313654849.054599,10000
2002,ETH3,1051,484,158,1024,313654849.054593,313654849.054599,10000
2003,ETH3,1457,484,295,1024,313654849.054593,313654849.054599,10000
2004,ETH3,1819,484,513,1024,313654849.054593,313654849.054599,10000
2005,ETH3,1913,484,296,1024,313654849.054593,313654849.054599,10000
2006,ETH3,2147,484,427,1024,313654849.054593,313654849.054599,10000
2007,ETH3,2089,484,434,1024,313654849.054593,313654849.054599,10000
2008,ETH3,2350,484,635,1024,313654849.054593,313654849.054599,10000
2009,ETH3,2248,529,529,961,313654849.054593,313654849.054599,10000
2010,ETH3,2202,529,702,961,313654849.054593,313654849.054599,10000
2011,ETH3,2567,529,919,961,313654849.054593,313654849.054599,10000
2012,ETH3,3168,484,1137,1024,313654849.054593,313654849.054599,10000
2013,ETH3,3205,484,1194,1024,313654849.054593,313654849.054599,10000
2014,ETH3,4296,484,1902,1024,313654849.054593,313654849.054599,10000
2015,ETH3,5023,484,2259,1024,313654849.054593,313654849.054599,10000
2016,ETH3,4876,484,1903,1024,313654849.054593,313654849.054599,10000
2017,ETH3,5780,484,3138,1024,313654849.054593,313654849.054599,10000
2018,ETH3,5719,484,2932,1024,313654849.054593,313654849.054599,10000
1992,HND1,356,484,223,960,313654849.05460197,313654849.0545786,10000
1993,HND1,468,484,530,960,313654849.05460197,313654849.0545786,10000
1994,HND1,476,484,457,960,313654849.05460197,313654849.0545786,10000
1995,HND1,685,484,595,960,313654849.05460197,313654849.0545786,10000
1996,HND1,930,484,627,960,313654849.05460197,313654849.0545786,10000
1997,HND1,1143,484,737,960,313654849.05460197,313654849.0545786,10000
1998,HND1,1103,484,929,960,313654849.05460197,313654849.0545786,10000
1999,HND1,1329,484,978,960,313654849.05460197,313654849.0545786,10000
2000,HND1,1507,484,1289,960,313654849.05460197,313654849.0545786,10000
2001,HND1,1867,484,1210,960,313654849.05460197,313654849.0545786,10000
2002,HND1,2298,484,1151,960,313654849.05460197,313654849.0545786,10000
2003,HND1,2454,484,1474,960,313654849.05460197,313654849.0545786,10000
2004,HND1,2866,484,1552,960,313654849.05460197,313654849.0545786,10000
2005,HND1,2644,484,1687,960,313654849.05460197,313654849.0545786,10000
2006,HND1,2816,484,1702,960,313654849.05460197,313654849.0545786,10000
2007,HND1,3435,484,2093,960,313654849.05460197,313654849.0545786,10000
2008,HND1,3170,484,1510,960,313654849.05460197,313654849.0545786,10000
2009,HND1,3493,506,1717,961,313654849.05460197,313654849.0545786,10000
2010,HND1,3121,506,1660,961,313654849.05460197,313654849.0545786,10000
2011,HND1,3205,506,1622,961,313654849.05460197,313654849.0545786,10000
2012,HND1,3535,484,2218,960,313654849.05460197,313654849.0545786,10000
2013,HND1,3683,484,2129,960,313654849.05460197,313654849.0545786,10000
2014,HND1,4357,484,2829,960,313654849.05460197,313654849.0545786,10000
2015,HND1,4265,484,2774,960,313654849.05460197,313654849.0545786,10000
2016,HND1,4000,484,2582,960,313654849.05460197,313654849.0545786,10000
2017,HND1,4389,484,3056,960,313654849.05460197,313654849.0545786,10000
2018,HND1,4373,484,3037,960,313654849.05460197,313654849.0545786,10000
1992,IND202,1750,440,2919,896,313654849.0546,313654849.0545826,10000
1993,IND202,1481,440,2807,896,313654849.0546,313654849.0545826,10000
1994,IND202,1964,440,3185,896,313654849.0546,313654849.0545826,10000
1995,IND202,2468,440,3652,896,313654849.0546,313654849.0545826,10000
1996,IND202,2605,440,3765,896,313654849.0546,313654849.0545826,10000
1997,IND202,1997,440,3083,896,313654849.0546,313654849.0545826,10000
1998,IND202,2170,440,3711,896,313654849.0546,313654849.0545826,10000
1999,IND202,2206,440,3793,896,313654849.0546,313654849.0545826,10000
2000,IND202,2735,440,4085,896,313654849.0546,313654849.0545826,10000
2001,IND202,3156,440,4267,896,313654849.0546,313654849.0545826,10000
2002,IND202,3208,440,3937,896,313654849.0546,313654849.0545826,10000
2003,IND202,2943,440,4066,896,313654849.0546,313654849.0545826,10000
2004,IND202,3766,440,4513,896,313654849.0546,313654849.0545826,10000
2005,IND202,2704,440,3893,896,313654849.0546,313654849.0545826,10000
2006,IND202,3015,440,4119,896,313654849.0546,313654849.0545826,10000
2007,IND202,3413,440,4306,896,313654849.0546,313654849.0545826,10000
2008,IND202,3091,440,3956,896,313654849.0546,313654849.0545826,10000
2009,IND202,3877,460,4125,837,313654849.0546,313654849.0545826,10000
2010,IND202,4241,460,4347,837,313654849.0546,313654849.0545826,10000
2011,IND202,3760,460,4243,837,313654849.0546,313654849.0545826,10000
2012,IND202,4185,440,4776,896,313654849.0546,313654849.0545826,10000
2013,IND202,4231,440,4674,896,313654849.0546,313654849.0545826,10000
2014,IND202,6018,440,6140,896,313654849.0546,313654849.0545826,10000
2015,IND202,6058,440,6227,896,313654849.0546,313654849.0545826,10000
2016,IND202,6885,440,6966,896,313654849.0546,313654849.0545826,10000
2017,IND202,8394,440,8231,896,313654849.0546,313654849.0545826,10000
2018,IND202,7908,440,7680,896,313654849.0546,313654849.0545826,10000
1992,KOR70,4718,414,4371,775,313654849.0545998,313654849.0545837,10000
1993,KOR70,5593,414,5286,775,313654849.0545998,313654849.0545837,10000
1994,KOR70,6153,414,5630,775,313654849.0545998,313654849.0545837,10000
1995,KOR70,8444,414,7725,775,313654849.0545998,313654849.0545837,10000
1996,KOR70,9693,414,8429,775,313654849.0545998,313654849.0545837,10000
1997,KOR70,9787,414,8029,775,313654849.0545998,313654849.0545837,10000
1998,KOR70,8924,414,7835,775,313654849.0545998,313654849.0545837,10000
1999,KOR70,9428,414,8406,775,313654849.0545998,313654849.0545837,10000
2000,KOR70,10328,414,9655,775,313654849.0545998,313654849.0545837,10000
2001,KOR70,12386,414,11453,775,313654849.0545998,313654849.0545837,10000
2002,KOR70,11052,414,9979,775,313654849.0545998,313654849.0545837,10000
2003,KOR70,11417,414,10763,775,313654849.0545998,313654849.0545837,10000
2004,KOR70,12036,414,11022,775,313654849.0545998,313654849.0545837,10000
2005,KOR70,11823,414,11105,775,313654849.0545998,313654849.0545837,10000
2006,KOR70,13263,414,12293,775,313654849.0545998,313654849.0545837,10000
2007,KOR70,13682,414,12563,775,313654849.0545998,313654849.0545837,10000
2008,KOR70,13894,414,12585,775,313654849.0545998,313654849.0545837,10000
2009,KOR70,14120,396,12282,800,313654849.0545998,313654849.0545837,10000
2010,KOR70,15433,396,13229,800,313654849.0545998,313654849.0545837,10000
2011,KOR70,15069,396,13180,800,313654849.0545998,313654849.0545837,10000
2012,KOR70,15199,414,14245,775,313654849.0545998,313654849.0545837,10000
2013,KOR70,15172,414,13867,775,313654849.0545998,313654849.0545837,10000
2014,KOR70,12961,414,11969,775,313654849.0545998,313654849.0545837,10000
2015,KOR70,12907,414,11963,775,313654849.0545998,313654849.0545837,10000
2016,KOR70,13188,414,12468,775,313654849.0545998,313654849.0545837,10000
2017,KOR70,14039,414,13312,775,313654849.0545998,313654849.0545837,10000
2018,KOR70,14480,414,13710,775,313654849.0545998,313654849.0545837,10000
1992,KOR11,4895,437,7631,806,313654849.0546005,313654849.05458075,10000
1993,KOR11,5045,437,7999,806,313654849.0546005,313654849.05458075,10000
1994,KOR11,5558,437,8415,806,313654849.0546005,313654849.05458075,10000
1995,KOR11,8798,437,11136,806,313654849.0546005,313654849.05458075,10000
1996,KOR11,10069,437,12216,806,313654849.0546005,313654849.05458075,10000
1997,KOR11,10725,437,12284,806,313654849.0546005,313654849.05458075,10000
1998,KOR11,8836,437,11120,806,313654849.0546005,313654849.05458075,10000
1999,KOR11,10511,437,12002,806,313654849.0546005,313654849.05458075,10000
2000,KOR11,11584,437,12155,806,313654849.0546005,313654849.05458075,10000
2001,KOR11,13635,437,13410,806,313654849.0546005,313654849.05458075,10000
2002,KOR11,13778,437,13669,806,313654849.0546005,313654849.05458075,10000
2003,KOR11,13596,437,13041,806,313654849.0546005,313654849.05458075,10000
2004,KOR11,14378,437,14060,806,313654849.0546005,313654849.05458075,10000
2005,KOR11,14955,437,13853,806,313654849.0546005,313654849.05458075,10000
2006,KOR11,16269,437,14533,806,313654849.0546005,313654849.05458075,10000
2007,KOR11,16524,437,14673,806,313654849.0546005,313654849.05458075,10000
2008,KOR11,16078,437,14382,806,313654849.0546005,313654849.05458075,10000
2009,KOR11,15998,418,15228,832,313654849.0546005,313654849.05458075,10000
2010,KOR11,16580,418,15771,832,313654849.0546005,313654849.05458075,10000
2011,KOR11,17250,418,16922,832,313654849.0546005,313654849.05458075,10000
2012,KOR11,17482,437,16344,806,313654849.0546005,313654849.05458075,10000
2013,KOR11,17797,437,16701,806,313654849.0546005,313654849.05458075,10000
2014,KOR11,16192,437,16219,806,313654849.0546005,313654849.05458075,10000
2015,KOR11,16207,437,16248,806,313654849.0546005,313654849.05458075,10000
2016,KOR11,16316,437,16373,806,313654849.0546005,313654849.05458075,10000
2017,KOR11,16916,437,16692,806,313654849.0546005,313654849.05458075,10000
2018,KOR11,16967,437,16613,806,313654849.0546005,313654849.05458075,10000
1992,THA1,6292,484,4390,992,313654849.05460197,313654849.0545786,10000
1993,THA1,7260,484,5417,992,313654849.05460197,313654849.0545786,10000
1994,THA1,7448,484,5964,992,313654849.05460197,313654849.0545786,10000
1995,THA1,9360,484,7996,992,313654849.05460197,313654849.0545786,10000
1996,THA1,10212,484,8823,992,313654849.05460197,313654849.0545786,10000
1997,THA1,10012,484,8120,992,313654849.05460197,313654849.0545786,10000
1998,THA1,11202,484,7900,992,313654849.05460197,313654849.0545786,10000
1999,THA1,10714,484,7917,992,313654849.05460197,313654849.0545786,10000
2000,THA1,11323,484,8903,992,313654849.05460197,313654849.0545786,10000
2001,THA1,11029,484,8745,992,313654849.05460197,313654849.0545786,10000
2002,THA1,11316,484,9033,992,313654849.05460197,313654849.0545786,10000
2003,THA1,12170,484,9440,992,313654849.05460197,313654849.0545786,10000
2004,THA1,11779,484,9290,992,313654849.05460197,313654849.0545786,10000
2005,THA1,11654,484,9163,992,313654849.05460197,313654849.0545786,10000
2006,THA1,12930,484,9399,992,313654849.05460197,313654849.0545786,10000
2007,THA1,14004,484,10269,992,313654849.05460197,313654849.0545786,10000
2008,THA1,13115,484,10207,992,313654849.05460197,313654849.0545786,10000
2009,THA1,10613,506,7468,961,313654849.05460197,313654849.0545786,10000
2010,THA1,13440,506,11424,961,313654849.05460197,313654849.0545786,10000
2011,THA1,13786,506,11133,961,313654849.05460197,313654849.0545786,10000
2012,THA1,15568,484,12370,992,313654849.05460197,313654849.0545786,10000
2013,THA1,16017,484,12381,992,313654849.05460197,313654849.0545786,10000
2014,THA1,15184,484,11885,992,313654849.05460197,313654849.0545786,10000
2015,THA1,15574,484,12496,992,313654849.05460197,313654849.0545786,10000
2016,THA1,15756,484,12587,992,313654849.05460197,313654849.0545786,10000
2017,THA1,16439,484,13389,992,313654849.05460197,313654849.0545786,10000
2018,THA1,16412,484,13508,992,313654849.05460197,313654849.0545786,10000
1992,TUR35,146,414,412,775,313654849.05458957,313654849.0546008,10000
1993,TUR35,554,414,835,775,313654849.05458957,313654849.0546008,10000
1994,TUR35,335,414,622,775,313654849.05458957,313654849.0546008,10000
1995,TUR35,442,414,831,775,313654849.05458957,313654849.0546008,10000
1996,TUR35,612,414,875,775,313654849.05458957,313654849.0546008,10000
1997,TUR35,567,414,938,775,313654849.05458957,313654849.0546008,10000
1998,TUR35,685,414,934,775,313654849.05458957,313654849.0546008,10000
1999,TUR35,835,414,1235,775,313654849.05458957,313654849.0546008,10000
2000,TUR35,1091,414,1485,775,313654849.05458957,313654849.0546008,10000
2001,TUR35,1023,414,1290,775,313654849.05458957,313654849.0546008,10000
2002,TUR35,1353,414,1697,775,313654849.05458957,313654849.0546008,10000
2003,TUR35,1115,414,1567,775,313654849.05458957,313654849.0546008,10000
2004,TUR35,1533,414,1921,775,313654849.05458957,313654849.0546008,10000
2005,TUR35,1379,414,1646,775,313654849.05458957,313654849.0546008,10000
2006,TUR35,1332,414,1718,775,313654849.05458957,313654849.0546008,10000
2007,TUR35,1813,414,2196,775,313654849.05458957,313654849.0546008,10000
2008,TUR35,2023,414,2195,775,313654849.05458957,313654849.0546008,10000
2009,TUR35,2163,414,2016,800,313654849.05458957,313654849.0546008,10000
2010,TUR35,2193,414,2111,800,313654849.05458957,313654849.0546008,10000
2011,TUR35,3242,414,2697,800,313654849.05458957,313654849.0546008,10000
2012,TUR35,3401,414,2737,775,313654849.05458957,313654849.0546008,10000
2013,TUR35,3011,414,2423,775,313654849.05458957,313654849.0546008,10000
2014,TUR35,4269,414,4268,775,313654849.05458957,313654849.0546008,10000
2015,TUR35,4898,414,4386,775,313654849.05458957,313654849.0546008,10000
2016,TUR35,5054,414,4376,775,313654849.05458957,313654849.0546008,10000
2017,TUR35,5949,414,4924,775,313654849.05458957,313654849.0546008,10000
2018,TUR35,5802,414,4821,775,313654849.05458957,313654849.0546008,10000
